;date;ghostrider44;Peilscheibe;Albrecht Kurz;feisalsbrother;20Jakob09;Henri97;20jojoma11;ramack;changchun_1;micha_k;svenosm;Quarkteilchen;L___I;ASt;tordans;Supaplex030;Michael Be;st1974;Lizium;UE_Su;sargafl;MitteloberrheinischerWaldameisenschreck;DirkScheumann;st0rm-r1der;Yokr;Eric B\xc3\xb6hnisch-Volkmann;mrab;townlion;SaijaP;CatuBu;Friedrich Eberhardt;Loth;quellcode1234;\xe1\x9a\x9b\xe1\x9a\x90\xe1\x9a\x8b\xe1\x9a\x90\xe1\x9a\x85\xe1\x9a\x87\xe1\x9a\x90\xe1\x9a\x9c \xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88;xMaxnetx;TheCrazyMaffin;rkrause;trapicki;okilimu;whb;skyper;Shezi;Wariner;a_hei;Impecco;Geofreund1;fraq42;biker82;michael2402;Stingray80;Kasamap;DD1GJ;Baw\xc3\xbcTata;srikmar;jf_simon;miscosm;DianaDemchuk;navigate1972;Ygramul;macabu;iamdavid;Timonade;Markus K;Stefan Karl;Walter Schl\xc3\xb6gl;WanderTobi;hagu;Ethera;Slumpine;Jorisbo;Qwave;MaestroGlanz;MarkusHD;blue_fire;Mitsch;Nakaner;Oehly18;Nonexhudlix;miles25;Troynie;Maki001;KVI0n;Freischneider;Daniel22Ka;AtomMapper;AllesMeins;SteveK;Tschaeck;frunk!;fx99;kartler175;j1scad;icebird333;regedemu;remoh10;geodreieck4711;sierra-uniform;singhiyv;friedel_hn;Voitl-Fan;fanzinies;bikeboerny;asnghpi;adlermb201;alleswasbewegt_de;Ze0zohk1;Westwind;mapper999;*cw
198;2022-07-18;335;272;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
199;2022-07-19;335;272;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
200;2022-07-20;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
201;2022-07-21;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
202;2022-07-22;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
203;2022-07-23;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
204;2022-07-24;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
205;2022-07-25;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
206;2022-07-26;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
207;2022-07-27;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
208;2022-07-28;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
209;2022-07-29;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
210;2022-07-30;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
211;2022-07-31;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
212;2022-08-01;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
213;2022-08-02;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
214;2022-08-03;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
215;2022-08-04;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
216;2022-08-05;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
217;2022-08-06;335;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;7;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
218;2022-08-07;336;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
219;2022-08-08;336;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
220;2022-08-09;336;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
221;2022-08-10;336;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
222;2022-08-11;336;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
223;2022-08-12;336;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
224;2022-08-13;336;271;10;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;1.0;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
225;2022-08-14;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
226;2022-08-15;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
227;2022-08-16;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
228;2022-08-17;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
229;2022-08-18;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
230;2022-08-19;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
231;2022-08-20;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
232;2022-08-21;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
233;2022-08-22;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;13.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
234;2022-08-23;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;11.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;2.0;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
235;2022-08-24;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;11.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;2.0;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
236;2022-08-25;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;11.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;2.0;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
237;2022-08-26;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;11.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;2.0;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
238;2022-08-27;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;11.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;2.0;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
239;2022-08-28;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;11.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;2.0;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
240;2022-08-29;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;11.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;2.0;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
241;2022-08-30;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;11.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;2.0;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
242;2022-08-31;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;11.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;2.0;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
243;2022-09-01;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;11.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;2.0;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
244;2022-09-02;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;11.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;2.0;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
245;2022-09-03;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;11.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;2.0;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
246;2022-09-04;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;11.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;2.0;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
247;2022-09-05;339;271;9;;;51.0;;2;27;25;;20;18.0;;;;;;4;13.0;11.0;6;11;12;11;7;11;9;;;;6;6;;6;5.0;6;6;3;5.0;4;4.0;4;;3;4;2;;3;3;3;;2;1.0;2.0;1;;2;;;2;;2.0;2;2.0;2;1.0;2.0;1.0;2;1;2.0;2.0;2;2;1.0;1.0;1;1.0;;1;1;1;1;1;1;1;1.0;1.0;1.0;;;1;1.0;1.0;1;1;;1;1;1;1.0;1.0;1;1.0;;1.0;;1.0
